TRAVEL_ID,VISIT_AREA_ID,ACTIVITY_TYPE_CD,ACTIVITY_TYPE_SEQ,CONSUME_HIS_SEQ,CONSUME_HIS_SNO,PAYMENT_NUM,BRNO,STORE_NM,ROAD_NM_ADDR,LOTNO_ADDR,ROAD_NM_CD,LOTNO_CD,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC,SGG_CD
e_e004359,2307120005,1,0,0,0,6,,코미호미,호반로 1646,,,,,3,41000,,4182025000
e_e004359,2307130001,1,0,0,1,6,1213123847,갓구운 빵장수,경기 가평군 상면 수목원로 60,경기 가평군 상면 행현리 949-5,3216056,4182033023,2023-07-13 12:34,3,29500,크림 모카번;유자페스츄리;토마토주스;뽀로로(밀크);초코아이스크림,
e_e004376,2307220004,1,0,0,1,2,4373100981,월미도레미,인천 중구 월미문화로 35,인천 중구 북성동1가 98-336,3149044,2811013800,2023-07-22 16:08,1,15000,월미바다라떼;(ICE)연유라떼,
e_e004376,2307220005,3,0,0,1,2,1398202409,월미바다열차,인천 중구 월미문화로 18,인천 중구 북성동1가 98-6,3149044,2811013800,2023-07-22 15:57,1,16000,탑승권 구입,
e_e004376,2307220007,1,0,0,1,2,7112201469,통큰회조개창고,인천 중구 영종진광장로 52,,3351842,2811014500,2023-07-22 20:49,1,98000,셀프라면;소주;맥주 ,
e_e004376,2307230001,1,0,0,1,2,3318501462,97도씨 해물칼국수,인천 중구 영종진광장로 39,인천 중구 중산동 1938-6,3351842,2811014500,2023-07-23 12:40,1,24000,해물칼국수 ,
e_e004440,2307010002,1,0,0,0,2,,삼송빵집 청량리역사점,591-53,,,,,1,2400,,1123010400
e_e004440,2307010007,1,0,0,1,2,,바나프레소,서울 강남구 강남대로84길 15,,4166035,1168010100,2023-07-01 14:22,1,5600,,
e_e004440,2307010008,1,0,0,1,2,,롸카두둘두,서울 강남구 언주로164길 35-3,서울 강남구 신사동 646-8,4166594,1168010700,2023-07-01 12:11,1,36500,,
e_e004469,2307030003,1,0,0,1,1,2018121515,스타벅스,서울 광진구 능동로 243,서울 광진구 군자동 236,3104007,1121510900,2023-07-03 11:13,1,6900,G)SSG블렌디드 ,
e_e004469,2307030004,1,0,0,1,1,2062235507,순금이떡볶이,서울 광진구 자양로43길 43,서울 광진구 구의동 53-14,4112450,1121510300,2023-07-03 13:02,1,7500,,
e_e004469,2307030006,1,0,0,1,1,2230237948,카흐베하네,서울 광진구 면목로 137-1,서울 광진구 중곡동 192-19,3005027,1121510100,2023-07-03 14:39,1,11000,커피빙수,
e_e004469,2307030007,2,0,0,1,1,2128125544,(주)이마트에브리데이,서울 광진구 긴고랑로11길 11,서울 광진구 중곡동 229-5,4112080,1121510100,2023-07-03 16:05,1,3480,풀무원 순두부 그라,
e_e004469,2307040004,1,0,0,1,1,1540402808,솔솥서촌점,서울 종로구 자하문로 23,서울 종로구 체부동 30,3100012,1111011200,2023-07-04 13:10,1,16000,스테이크솥밥,
e_e004583,2307040003,3,2,2,1,3,,고양 서오릉,경기 고양시 덕양구 서오릉로 334-32,,3000007,4128111300,2023-07-04 09:49,1,1000,입장권,
e_e004583,2307040004,1,0,0,2,3,1283852323,주막보리밥(별관),경기 고양시 덕양구 용두로47번길 133,경기 고양시 덕양구 용두동 432-183,4376164,4128111300,2023-07-04 12:20,1,47000,코다리정식;제육볶음정식,
e_e004605,2307070003,1,0,0,1,3,1288137987,문지리535,경기 파주시 탄현면 자유로 3902-10,,3192093,4148032024,2023-07-07 10:51,1,33000,535 로제 파스타;문지리 크림 파스타,
e_e004605,2307070003,1,0,0,2,3,1288137987,문지리 535,경기 파주시 탄현면 자유로 3902-10,,3192093,4148032024,2023-07-07 11:35,1,19000,백두산;(ICE)아메리카노,
e_e004605,2307070006,1,0,0,1,3,5468701904,킴스클럽,서울 양천구 목동동로 309,서울 양천구 목동 917-6,3114001,1147010200,2023-07-07 18:21,1,39000,(신)도쿄이찌바,
e_e004672,2307080003,1,1,1,0,2,,라코스타 레스토랑,경기 용인시 처인구 포곡읍 에버랜드로 199 삼성에버랜드,,,,,1,42000,,4146125000
e_e004672,2307080003,1,2,2,0,2,,캐리비안베이 안에있는 가게,경기 용인시 처인구 포곡읍 에버랜드로 199 삼성에버랜드,,,,,1,10000,,4146125000
e_e004672,2307090002,1,0,0,0,2,,오테이블,경기 수원시 팔달구 행궁로 21 1층,,,,,1,51900,,4111512300
e_e004672,2307090002,1,2,2,0,2,,아늑감,경기 수원시 팔달구 화서문로32번길 21 2층,,,,,1,12300,,4111513000
e_e004682,2307170001,1,0,0,1,1,3780702405,슬로우캘리,서울 영등포구 국제금융로8길 16,서울 영등포구 여의도동 34-8,4154067,1156011000,2023-07-17 12:39,1,11500,스파이시 연어 포케,
e_e004682,2307170003,1,0,0,1,1,1178174401,올리버브라운,서울 영등포구 여의나루로 71,,3118019,1156011000,2023-07-17 13:21,1,4400,Iced Long Black,
e_e004682,2307170008,2,2,2,1,1,1078130954,롯데역사（주),서울 영등포구 경인로 846,,3000028,1156010100,2023-07-17 17:02,1,6000,로컬스티치,
e_e004682,2307170009,1,2,2,1,1,1348559650,(주)파리크라상 쉐이크쉑,서울 영등포구 영중로 15,,3118024,1156010500,2023-07-17 18:38,1,11300,REG Coke Zero;SHACK,
e_e004682,2307170011,1,1,1,1,1,4022552731,교촌치킨 ,서울 금천구 시흥대로 310,서울 금천구 독산동 1059-4,2005010,1154510200,2023-07-17 22:33,1,19000,허니오리지날(한마리)1개,
e_e004682,2307170012,1,1,1,1,1,3174600416,GS25,서울 금천구 시흥대로 315,서울 금천구 독산동 1156,2005010,1154510200,2023-07-17 23:07,1,5550,클라우드;테라캔,
e_e004682,2307180001,1,0,0,1,1,4350501516,두더커피,서울 금천구 시흥대로 315,서울 금천구 독산동 1156,2005010,1154510200,2023-07-18 12:04,1,4500,아메리카노.I,
e_e004682,2307180002,1,0,0,1,1,1023420189,미카도스시 ,서울 금천구 시흥대로 315,서울 금천구 독산동 1156,2005010,1154510200,2023-07-18 13:37,3,13300,,
e_e004696,2307160005,3,0,0,1,1,2198500014,(주)호텔롯데 롯데월드,서울 송파구 올림픽로 240,서울 송파구 잠실동 40-1,3123023,1171010100,2023-07-16 10:41,1,37200,입장권,
e_e004696,2307160006,1,0,0,1,1,2198500014,(주)호텔롯데 롯데월드,서울 송파구 올림픽로 240,서울 송파구 잠실동 40-1,3123023,1171010100,2023-07-16 15:33,1,16000,보돌2)석쇠불고기정식(간장),
e_e004696,2307160008,2,0,0,1,1,2198500014,(주)호텔롯데 롯데월드,서울 송파구 올림픽로 240,서울 송파구 잠실동 40-1,3123023,1171010100,2023-07-16 16:51,1,2000,캐릭터미니실제본수첩_옐로우,
e_e004696,2307160009,1,0,0,1,1,6140293511,은행골,서울 영등포구 경인로 851-1,서울 영등포구 영등포동3가 10-7,3000028,1156010400,2023-07-16 21:37,1,12000,미초밥 ,
e_e004696,2307160010,2,0,0,1,1,1071431209,GS25,서울 영등포구 경인로 849,서울 영등포구 영등포동3가 10-11,3000028,1156010400,2023-07-16 21:43,1,2700,나랑드제로345;Y)얼음컵;포장봉투,
e_e004696,2307170003,1,0,0,1,1,6285500526,선데이 버거 클럽,서울 강남구 언주로170길 37,서울 강남구 신사동 642-8,4166598,1168010700,2023-07-17 11:19,1,15500,선데이 버거;닥터페퍼,
e_e004696,2307170008,2,0,0,1,1,1068123498,롯데리아,서울 영등포구 경인로 846,서울 영등포구 영등포동 618-496,3000028,1156010100,2023-07-17 15:48,1,5400,롯데리아빙수;종이백,
e_e004696,2307180003,1,0,0,1,1,2023504598,우래옥,서울 중구 창경궁로 62-29,서울 중구 주교동 118-1,3005008,1114015200,2023-07-18 13:34,1,20000,,
e_e004802,2307140002,1,0,0,1,2,1358504288,삼성물산(주) 에버랜드리조트 ,경기 용인시 처인구 포곡읍 에버랜드로 199,,3203081,4146125027,2023-07-14 12:18,1,21900,알을품은통닭한마리,
e_e004802,2307140002,1,1,1,1,2,1358504288,삼성물산(주) 에버랜드리조트,경기 용인시 처인구 포곡읍 에버랜드로 199,,3203081,4146125027,2023-07-14 17:53,1,17300,사골우거지탕반상;카스생맥주,
e_e004802,2307140002,1,1,1,2,2,1358504288,삼성물산(주) 에버랜드리조트,경기 용인시 처인구 포곡읍 에버랜드로 199,,3203081,4146125027,2023-07-14 17:51,1,20300,"규동벤또세트;후르츠컵,망고;뽀로로,딸기맛",
e_e004802,2307140002,3,2,2,1,2,1358504288,삼성물산(주)에버랜드리조트,경기 용인시 처인구 포곡읍 에버랜드로 199,,3203081,4146125027,2023-07-14 16:10,1,70000,동물 아카데미(초식) ,
e_e004802,2307140002,3,3,3,1,2,,에버랜드,경기 용인시 처인구 포곡읍 에버랜드로 199,경기 용인시 처인구 포곡읍 전대리 310,3203081,4146125027,2023-07-10 00:00,1,20000,한 여름밤의 반딧불이 체험,
e_e004802,2307140002,3,4,4,1,2,1358504288,삼성물산(주) 에버랜드리조트,경기 용인시 처인구 포곡읍 에버랜드로 199,,3203081,4146125027,2023-07-10 00:00,1,48000,입장권,
e_e004874,2307080003,2,0,0,1,2,2018132195,(주) 신세계,경기 하남시 미사대로 750,경기 하남시 신장동 616,2000019,4145010600,2023-07-08 17:44,3,54000,다니엘트루스 향수,
e_e004913,2307100003,1,0,0,1,8,6518101145,주식회사크래머리,경기 가평군 상면 청군로 429,경기 가평군 상면 덕현리 391-12,3213060,4182033025,2023-07-10 15:09,3,80500,스모크비프버거;볼로네즈파스타;마르게리타피자;아이스 아메리카노;어린이 오렌지쥬스,
e_e004913,2307110002,1,0,0,1,8,6752600901,현리747,경기 가평군 조종면 운악청계로 168,경기 가평군 조종면 현리 74-7,3012081,4182034521,2023-07-11 12:05,1,22800,코코넛스무디커피;초코라떼(H);딸기바나나스무디,
e_e004913,2307110003,3,1,1,0,8,,마시멜로 오락실,,,,,,3,4000,,4182034500
e_e004916,2307080002,1,0,0,1,2,8208102833,주식회사 벚꽃사시미,경기 수원시 팔달구 권광로188번길 44,경기 수원시 팔달구 인계동 1121-2,4328091,4111514100,2023-07-08 19:48,1,15400,벚꽃하이볼;사케동,
e_e004916,2307080003,1,0,0,1,2,2202201847,히랑피랑,경기 수원시 팔달구 인계로 140,경기 수원시 팔달구 인계동 1037,3176010,4111514100,2023-07-08 20:22,1,5000,ICE피랑떼,
e_e004916,2307090001,1,0,0,1,2,8110202213,커피브라더,경기 수원시 팔달구 중부대로106번길 29,경기 수원시 팔달구 인계동 217-1,4328298,4111514100,2023-07-09 08:35,1,9300,오리지널 핫칠리 핫도그;아이스 카라멜마끼아또 벤티,
e_e004916,2307090002,6,0,0,1,2,6810302680,헤어살롱제이,경기 오산시 원동로 37,경기 오산시 원동 787-13,3198036,4137010300,2023-07-09 12:59,1,140000,나노힐 크리 ,
e_e004916,2307090003,2,0,0,1,2,2138152063,(주)아성다이소,서울 강남구 남부순환로 2748,,2000003,1168011800,2023-07-09 13:48,1,10200,매장용 종이 소비자봉투(대);편리한휴대용재단기(A4/연;A4용지;모조간이영수증;비비드칼라 아크릴물감,
e_e004963,2308040002,1,0,0,1,2,1058746831,카페마마스,서울 강남구 영동대로 517,,2122002,1168010500,2023-08-04 12:42,1,32600,리코타 샐러드;쇠고기가지파니니,
e_e004963,2308040003,1,0,0,1,2,7108500104,클로리스,서울 강남구 영동대로 513,,2122002,1168010500,2023-08-04 13:47,1,12000,밀크티빙수 ,
e_e004963,2308040007,1,0,0,1,2,7488601411,이마트24,서울 서초구 신반포로 177,,3121017,1165010600,2023-08-04 17:25,1,4600,코카콜라제로,
e_e004963,2308040007,1,0,0,2,2,5582800181,비비큐,서울 서초구 신반포로23길 41,서울 서초구 잠원동 73,4163452,1165010600,2023-08-04 17:39,1,21000,,
e_e004967,2307260002,1,0,0,1,4,5232000272,궁뜰 맛있는 발효밥상,경기 광주시 도척면 궁평하천길 38,경기 광주시 도척면 궁평리 2-5,4433100,4161033027,2023-07-26 13:37,1,122000,궁뜰발효밥상;솔잎보리굴비,
e_e004967,2307260002,1,1,1,1,4,7991701387,궁뜰38,경기 광주시 도척면 궁평하천길 42,경기 광주시 도척면 궁평리 2-9,4433100,4161033027,2023-07-26 13:44,1,19500,오미자차ICE ,
e_e004967,2307260003,3,0,0,1,4,1268211896,화담숲,경기 광주시 도척면 도척윗로 278-1,경기 광주시 도척면 도웅리 산 33,3211012,4161033026,2023-07-26 13:50,1,40000,입장권,
e_e004967,2307260003,3,3,3,1,4,1268211896,화담숲,경기 광주시 도척면 도척윗로 278-1,,3211012,4161033026,2023-07-26 14:49,1,20000,입장권 ,
e_e004967,2307260005,1,0,0,0,4,,명동칼국수샤브샤브,330 타임스트림,,,,,1,53000,,1162010200
e_e004995,2307210002,1,1,1,1,3,4762300827,분틀,서울 강남구 선릉로86길 12,서울 강남구 대치동 897-15,4166495,1168010600,2023-07-21 12:48,1,38000,메밀들기름국수;메밀 들기름+만두세트;전병;병맥주,
e_e004995,2307210003,1,0,0,1,3,1293876162,카페 선릉,서울 강남구 테헤란로64길 8,,4166751,1168010600,2023-07-21 12:54,1,9600,아메리카노(ICE),
e_e004995,2307210004,1,0,0,1,3,6496700448,브라운필,서울 중구 마른내로 35,서울 중구 초동 21-9,3101002,1114015900,2023-07-21 15:23,1,6000,ICE 아메리카노;키위주스,
e_e004995,2307210006,1,0,0,1,3,4401301449,전주집,서울 중구 수표로 48-18,서울 중구 저동2가 8-4,3005006,1114016100,2023-07-21 20:11,1,213000,목삼겹살;차돌뚝배기;김치뚝배기;테라;참이슬,
e_e004995,2307210007,1,0,0,0,3,,깐부치킨,348-7,,,,,1,92000,,1114015500
e_e004995,2307220001,1,0,0,1,3,8151302400,일품양평해장국,서울 종로구 수표로 107-1,서울 종로구 낙원동 203,3005006,1111013700,2023-07-22 10:06,1,26000,양평해장국;(특)양평해장국;소주;음료수,
e_e004995,2307220002,1,0,0,1,3,1807200467,투썸플레이스,서울 종로구 수표로 106,서울 종로구 낙원동 197-2,3005006,1111013700,2023-07-22 10:13,1,11800,아이스아메리카노(L);수박주스(L),
e_e004995,2307220003,1,0,0,1,3,5603000421,도스타코스,서울 송파구 올림픽로 119,서울 송파구 잠실동 19-9,3123023,1171010100,2023-07-22 12:36,1,44300,피쉬타코;고기 치미창가;소프트타코 닭고기;생맥주,
e_e004995,2307220005,1,0,0,1,3,2069232158,상원정육점,서울 중랑구 망우로71길 57,서울 중랑구 망우동 353-23,4118169,1126010500,2023-07-22 19:29,1,135000,,
e_e004995,2307220006,1,0,0,1,3,5945000913,더 스시,서울 중랑구 양원역로14길 7,서울 중랑구 망우동 615-5,4859028,1126010500,2023-07-22 21:37,1,60000,,
e_e004995,2307220007,1,0,0,1,3,4780102834,맛닭꼬,서울 중랑구 양원역로14길 14,서울 중랑구 망우동 617-4,4859028,1126010500,2023-07-22 23:20,1,33900,생맥주;진로이즈백;고추맛닭 후라이드,
e_e004995,2307230001,1,1,1,1,3,5033217995,오늘애김밥,서울 중랑구 양원역로10길 25,서울 중랑구 망우동 618-3,4118449,1126010500,2023-07-23 10:08,1,23800,라면;참치애마요김밥;바싹불고기김밥,
e_e005003,2307090004,1,2,2,0,2,,CGV 용산아이파크몰,40-999 현대아이파크몰 6층,,,,,1,11000,,1117012800
e_e005003,2307090005,1,0,0,1,2,2440700268,현선이네,서울 용산구 한강대로39길 2-13,서울 용산구 한강로2가 305-1,4106428,1117012500,2023-07-09 15:07,1,26500,현선이 콤보 SET,
e_e005003,2307090006,1,0,0,0,2,,커피빈 신용산래미안점,한강대로95 1층 110호,,,,,1,11000,,1117012500
e_e005006,2307220002,2,0,0,1,2,2450802441,GS25,경기 광주시 초월읍 진새골길 37,경기 광주시 초월읍 대쌍령리 297-3,4433443,4161025321,2023-07-22 11:39,1,2300,Y)얼그레이라떼;Y)얼음컵L,
e_e005006,2307220005,1,0,0,1,2,7912300876,라쿵푸마라탕,경기 광주시 경안로25번길 28,,4433017,4161011200,2023-07-22 13:20,1,21200,중간맛(탕);꿔바로우(중),
e_e005006,2307220006,1,0,0,1,2,3710200755,카페슈샤,경기 광주시 문형산길 163,경기 광주시 신현동 134-1,4433208,4161011500,2023-07-22 14:55,1,13000,딸기라떼;딸기바나나,
e_e005006,2307230001,2,1,1,1,2,2674800681,와플대학,경기 하남시 미사강변대로34번길 72,경기 하남시 풍산동 517,4851277,4145011000,2023-07-23 10:37,1,5800,애플시나몬와플,
e_e005006,2307230003,6,1,1,1,2,6228700330,주식회사 하이파킹 서울역사,서울 서대문구 충정로 60,,3112011,1141010400,2023-07-23 14:34,1,4000,주차비,
e_e005088,2307300002,1,0,0,1,3,,김가네,서울 중구 중림로 10,서울 중구 중림동 200,3101007,1114017100,2023-07-30 19:29,1,32500,라볶이;순두부찌개;오믈렛라이스;야채튀김우동,
e_e005088,2307300002,1,1,1,1,3,1100192352,CU,서울 중구 세종대로11길 26,서울 중구 서소문동 120-35,4103187,1114016600,2023-07-30 00:00,1,31500,타이거포멜로캔;레모나하이볼캔;미네랄워터;김)묵은지스팸김밥;신라면블랙컵,
e_e005088,2307300003,1,0,0,1,3,1078657147,스토리웨이,경남 창원시 의창구 상남로 381,,3327026,4812110800,2023-07-30 07:25,1,2200,오케이에프)워터멜론 ,
e_e005088,2307300004,1,3,3,1,3,1078657147,스토리웨이,서울 영등포구 국회대로 612,서울 영등포구 당산동3가 2-7,2005008,1156011300,2023-07-30 08:25,1,15800,영우)전주비빔참치;그린)더블불고기치즈;그린)오리지널치즈;그린)콘쏙쏙포테이토;광동)제주삼다수,
e_e005088,2307300005,1,0,0,1,3,2018121515,스타벅스,서울 용산구 한강대로 405,서울 용산구 동자동 43-205,2005005,1117010700,2023-07-30 11:51,3,16500,I-T)아메리카노;I-T)자몽허니블랙티;G)망고바나나B,
e_e005088,2307300008,1,0,0,1,3,6088538078,풍국면 타임스퀘어,서울 영등포구 영중로 15,,3118024,1156010500,2023-07-30 14:12,1,31500,풍국면,
e_e005088,2307300010,3,0,0,1,3,5248502326,주식회사 닷밀,서울 영등포구 영중로 15,,3118024,1156010500,2023-07-30 13:10,3,18822,신비아파트 전시 공식 티켓,
e_e005088,2307300010,3,0,0,3,3,5248502326,주식회사 닷밀,서울 영등포구 영중로 15,,3118024,1156010500,2023-07-26 14:18,3,10895,신비아파트 전시 공식 티켓 입장권,
e_e005088,2307310001,1,0,0,1,3,2148608930,플레이보6,서울 영등포구 63로 50,서울 영등포구 여의도동 60,3118001,1156011000,2023-07-31 12:20,1,29300,계란덮밥과돼지고기김치찌개반상;마늘돼지불고기와쌈채소반상,
e_e005088,2307310001,3,2,2,1,3,6248102142,아쿠아플라넷 주식회사,서울 영등포구 63로 50,서울 영등포구 여의도동 60,3118001,1156011000,2023-07-31 11:18,1,41000,입장권,
e_e005088,2307310001,1,4,4,1,3,6383700418,CU,서울 영등포구 63로 50,서울 영등포구 여의도동 60,3118001,1156011000,2023-07-31 11:24,1,8500,스벅파이크블랙캔;터치3일회용면도기;티즐피치 우롱티;홀스비타C오렌지;모구요거트젤리;티즐제로자몽티,
e_e005088,2307310003,1,0,0,1,3,1100168298,삼우정,서울 중구 서소문로 134-12,,3005010,1114016600,2023-07-31 18:56,1,217000,,
e_e005088,2307310004,1,0,0,1,3,2780101588,투썸플레이스,서울 중구 서소문로 135,서울 중구 서소문동 21-1,3005010,1114016600,2023-07-31 19:12,1,81500,,
e_e005088,2308010002,1,0,0,1,3,5081014104,1992 남산돈까스,서울 중구 소파로 23,,3101005,1114011200,2023-08-01 11:35,1,31000,,
e_e005088,2308010003,2,0,0,1,3,3128142519,서울타워 기념품점,서울 용산구 남산공원길 105,서울 용산구 용산동2가 산 1-3,4103024,1117010200,2023-08-01 12:30,1,26500,마일-타워우드자석(퍼플);마일-타워우드자석;마일-우드 마그넷(연보라);KE-타워 마그넷 세트-4번,
e_e005088,2308010003,3,1,1,1,3,1048102352,한국삭도공업(주),서울 중구 소파로 83,,3101005,1114012100,2023-08-01 11:49,1,38500,,
e_e005088,2308010005,1,1,1,1,3,1048510544,배스킨라빈스,서울 용산구 청파로 378,,3101023,1117010700,2023-08-01 13:33,1,11100,복숭아아이스티[2.0];샷추가;917 아메리카노(I);싱글킹컵,
e_e005141,2307150001,1,0,0,1,2,1868502181,(주)팀아울파친코,서울 용산구 한강대로40길 33,,4106430,1117012500,2023-07-15 13:47,1,36000,히레카츠;난바카레;짐빔탄산;수이진탄산,
e_e005141,2307150003,2,0,0,1,2,3736100404,크림크럼,서울 용산구 한강대로 95,서울 용산구 한강로2가 422,2005005,1117012500,2023-07-15 15:02,1,1300,고급쇼핑백;추가금,
e_e005141,2307150005,1,0,0,1,2,1068637963,(주)디에이치로드(월남집),서울 용산구 대사관로 65,서울 용산구 한남동 657-159,3102001,1117013100,2023-07-15 17:50,1,30000,새우볶음밥;매콤해물살국수(L),
e_e005141,2307150006,1,0,0,1,2,1621301966,성수골목,서울 성동구 서울숲2길 46-10,서울 성동구 성수동1가 668-138,4109318,1120011400,2023-07-15 20:18,1,84000,치즈플레이트M;피케라스 블랙라벨,
e_e005141,2307160001,1,0,0,1,2,6748701742,한입소반,서울 용산구 청파로47길 1,서울 용산구 청파동3가 15-5,4106365,1117011100,2023-07-16 12:23,1,12500,묵은지참치김밥;떡볶이,
e_e005141,2307160002,1,0,0,1,2,5832300595,더라스트데이즈,서울 용산구 두텁바위로 10,,3102002,1117010500,2023-07-16 13:11,1,13500,말차숲;라떼 ,
e_e005141,2307160004,1,0,0,1,2,1078657147,스토리웨이,서울 용산구 청파로89길 31,서울 용산구 서계동 7,4106392,1117010800,2023-07-16 15:59,1,2800,빙)바나나맛우유;광동)제주삼다수,
e_e005276,2307200002,1,0,0,1,4,1268680071,덕평자연휴게소,경기 이천시 마장면 덕이로154번길 287-76,경기 이천시 마장면 각평리 319,4421240,4150034029,2023-07-20 12:13,1,29500,코바코 새우튀김우동;코바코 유부우동;냉메밀;청국장 순두부,
e_e005276,2307200002,1,1,1,1,4,1268680071,덕평자연휴게소,경기 이천시 마장면 덕이로154번길 287-76,경기 이천시 마장면 각평리 319,4421240,4150034029,2023-07-20 12:39,1,4000,소떡소떡(상),
e_e005276,2307200002,1,1,1,2,4,1268680071,덕평자연휴게소,경기 이천시 마장면 덕이로154번길 287-76,경기 이천시 마장면 각평리 319,4421240,4150034029,2023-07-20 12:40,1,3000,호두과자(상),
e_e005276,2307200002,1,1,1,3,4,1268680071,제이쳐브리지(주)덕평자연휴게소,경기 이천시 마장면 덕이로154번길 287-76,경기 이천시 마장면 각평리 319,4421240,4150034029,2023-07-20 12:41,1,3500,구슬아이스크림,
e_e005276,2307200003,2,0,0,1,4,1028111670,교보문고,서울 종로구 종로 1,,3100013,1111012600,2023-07-20 16:04,1,1800,[산리오] 얼굴모양 손부채/마이멜로디,
e_e005276,2307200003,2,0,0,2,4,1028111670,교보문고,서울 종로구 종로 1,,3100013,1111012600,2023-07-20 16:11,1,13000,산리오캐릭터즈 심리 테스트 모음집,
e_e005276,2307200003,2,0,0,3,4,1028111670,교보문고,서울 종로구 종로 1,,3100013,1111012600,2023-07-20 16:07,3,15000,쿠키런 킹덤 13: 하늘에 떠 있는 성,
e_e005276,2307200004,1,3,3,1,4,1010414921,백제한지,서울 종로구 인사동5길 15-1,,4100254,1111013600,2023-07-20 16:33,1,5000,,
e_e005276,2307200004,1,3,3,2,4,1041911723,쌈지 안,서울 종로구 인사동12길 12-4,서울 종로구 관훈동 44,4100248,1111012800,2023-07-20 16:41,1,31500,I.아메리카노;레몬에이드;아이스티;몽블랑,
e_e005276,2307200005,1,0,0,1,4,2138800017,(주)쿠치나후,서울 영등포구 의사당대로 1,서울 영등포구 여의도동 1,2118002,1156011000,2023-07-20 20:02,1,82000,,
e_e005276,2307210001,3,0,0,0,4,,서울스카이,,,,,,5,80000,,1171010100
e_e005276,2307210003,1,0,0,1,4,6568102756,(주)현대그린푸드,서울 강남구 테헤란로 517,서울 강남구 삼성동 159-7,3122010,1168010500,2023-07-21 14:53,1,41000,돈까스+우동정식;우동;직화불고기짬뽕;냉메밀,
e_e005276,2307210004,3,0,0,1,4,1388104654,서울랜드,경기 과천시 광명로 181,,3195056,4129010400,2023-07-21 18:09,1,56000,입장권,
e_e005297,2307300004,1,0,0,1,2,6033507503,반쥴,서울 종로구 삼일대로17길 23,서울 종로구 관철동 12-16,4100140,1111013500,2023-07-30 13:30,1,15500,25 아쌈밀크;비엔나 커피 ICE,
e_e005297,2307300008,2,0,0,1,2,2018123094,알라딘 중고서점,서울 종로구 삼일대로 395,,2100001,1111013800,2023-07-30 18:46,1,25600,[중고] 그림으로 보는 세계문화상징사전;[중고] 통찰의 시간,
e_e005297,2307300008,2,2,2,1,2,1263900578,GS25,서울 종로구 종로 69,서울 종로구 종로2가 9,3100013,1111013800,2023-07-30 17:48,1,7000,비닐장우산블랙 ,
e_e005297,2307300009,1,0,0,1,2,1010672599,경북집,서울 종로구 삼일대로20길 16,서울 종로구 관수동 4-3,4100142,1111015500,2023-07-30 20:23,1,42000,,
e_e005297,2307300011,2,0,0,1,2,3934000780,이마트24,서울 종로구 종로18길 37,서울 종로구 관수동 98-1,4100311,1111015500,2023-07-30 20:43,1,9400,롯데)월드콘바닐라;롯데)설레임밀크;테라캔,
e_e005297,2307310002,1,0,0,1,2,1011286323,종로곱육개장,서울 종로구 수표로 93,서울 종로구 관수동 12,3005006,1111015500,2023-07-31 12:24,1,23000,곱육칼국수;특곱양육개장,
e_e005297,2307310003,1,0,0,1,2,1847600303,아마츄어작업실,서울 종로구 청계천로 97-8,,3100021,1111013500,2023-07-31 12:31,1,13500,비엔나 커피(HOT/ICED);내일이 휴일이라면(HOT/ICED),
e_e005297,2307310003,2,1,1,1,2,1847600303,아마츄어작업실,서울 종로구 청계천로 97-8,,3100021,1111013500,2023-07-31 12:41,1,29000,무산소발효,
e_e005297,2307310005,2,1,1,1,2,1058769590,(주)이엔에이파트너스,서울 용산구 서빙고로 137,,3102004,1117013500,2023-07-31 17:22,1,38000,도록 ,
e_e005297,2307310006,1,0,0,1,2,2068700555,동빙고,서울 용산구 이촌로 319,서울 용산구 이촌동 301-162,3102008,1117012900,2023-07-31 18:05,1,9000,,
e_e005297,2307310008,6,1,1,0,2,,송화,69-11(금강아산병원측 이촌지하차도상부) 동작대교 공영주차장(수탁업체:송화),,,,,1,6600,,1117013500
e_e005373,2307270002,1,0,0,1,3,2298801175,서래옥 설렁탕,경기 부천시 상오정로182번길 5,경기 부천시 원종동 121-3,4358161,4119012000,2023-07-27 12:35,1,25000,,
e_e005373,2307270003,3,0,0,1,3,4878100507,농업회사법인 나눔농장(유),경기 부천시 대장로 117,경기 부천시 대장동 274-4,3186014,4119012200,2023-07-27 13:00,1,16000,동물 체험,
e_e005373,2307270007,1,0,0,1,3,1223185472,청산별곡,인천 계양구 장제로 768,인천 계양구 계산동 1074-11,3154050,2824510200,2023-07-27 20:09,1,33800,,
e_e005373,2307280001,1,0,0,1,3,5202001345,브런치빈,인천 연수구 해돋이로151번길 4,인천 연수구 송도동 22-9,4856788,2818510600,2023-07-28 10:46,1,29800,set5(피자or플래터+파스타or필라프or파니니+아메2),
e_e005373,2307280002,3,1,1,0,3,,아틀란티스 송도점,98-2,,,,,1,36900,,2818510600
e_e005373,2307280005,1,0,0,1,3,1313502018,금산식당,인천 연수구 청능대로53번길 24-4,인천 연수구 청학동 483,4256197,2818510400,2023-07-28 20:38,1,22000,밴댕이회무침,
e_e005373,2307290001,1,0,0,1,3,5656300477,정씨함박 ,경기 시흥시 서울대학로278번길 26,경기 시흥시 배곧동 215,4853128,4139013500,2023-07-29 12:24,1,22500,,
